
Time (milliseconds),Altitude (meters),Flight Stage (0-4),Filtered Altitude,Second Derivative,
196692.00,110.61,4.00,110.38,0.00,
196742.00,110.61,4.00,110.42,-0.00,
196791.00,110.54,4.00,110.54,0.00,
196842.00,110.32,4.00,110.62,-0.00,
196891.00,110.97,4.00,110.61,-0.00,
196940.00,110.97,4.00,110.68,0.00,
196990.00,110.94,4.00,110.75,-0.00,
197039.00,110.75,4.00,110.79,-0.00,
197092.00,110.75,4.00,110.88,-0.00,
197142.00,110.39,4.00,110.76,0.00,
197191.00,110.61,4.00,110.69,-0.00,
197240.00,110.43,4.00,110.59,0.00,
197290.00,110.43,4.00,110.52,-0.00,
197339.00,110.32,4.00,110.43,0.00,
197388.00,111.08,4.00,110.57,-0.00,
197439.00,111.08,4.00,110.67,0.00,
197494.00,109.52,4.00,110.48,-0.00,
197543.00,109.84,4.00,110.37,-0.00,
197593.00,110.10,4.00,110.32,0.00,
197642.00,110.10,4.00,110.13,-0.00,
197692.00,109.99,4.00,109.91,-0.00,
197742.00,110.32,4.00,110.07,-0.00,
197794.00,110.35,4.00,110.17,0.00,
197843.00,110.35,4.00,110.22,-0.00,
197892.00,110.50,4.00,110.30,-0.00,
197942.00,109.95,4.00,110.30,0.00,
197992.00,109.95,4.00,110.22,-0.00,
198041.00,109.95,4.00,110.14,0.00,
198091.00,110.43,4.00,110.16,0.00,
198140.00,110.69,4.00,110.20,0.00,
198189.00,110.69,4.00,110.34,-0.00,
198239.00,110.17,4.00,110.39,-0.00,
198289.00,110.35,4.00,110.47,-0.00,
198339.00,110.35,4.00,110.45,0.00,
198388.00,110.03,4.00,110.32,-0.00,
198437.00,110.50,4.00,110.28,-0.00,
198489.00,110.57,4.00,110.36,0.00,
198539.00,110.57,4.00,110.40,-0.00,
198589.00,110.46,4.00,110.42,-0.00,
198638.00,111.01,4.00,110.62,-0.00,
198688.00,111.01,4.00,110.72,0.00,
198737.00,110.53,4.00,110.72,-0.00,
198786.00,110.61,4.00,110.72,-0.00,
198836.00,110.06,4.00,110.64,0.00,
198886.00,110.06,4.00,110.45,-0.00,
198935.00,111.19,4.00,110.49,0.00,
198990.00,110.54,4.00,110.49,0.00,
199040.00,110.54,4.00,110.48,-0.00,
199089.00,110.97,4.00,110.66,0.00,
199139.00,110.31,4.00,110.71,0.00,
199191.00,110.39,4.00,110.55,-0.00,
199241.00,110.39,4.00,110.52,0.00,
199290.00,110.31,4.00,110.47,-0.00,
199340.00,110.50,4.00,110.38,-0.00,
199389.00,109.66,4.00,110.25,0.00,
199439.00,109.66,4.00,110.10,-0.00,
199489.00,109.77,4.00,109.98,0.00,
199538.00,109.30,4.00,109.77,0.00,
199587.00,109.30,4.00,109.53,-0.00,
199637.00,109.77,4.00,109.56,0.00,
199686.00,109.66,4.00,109.56,0.00,
199735.00,109.77,4.00,109.56,-0.00,
199786.00,109.77,4.00,109.65,0.00,
199835.00,110.61,4.00,109.92,-0.00,
199887.00,109.85,4.00,109.93,0.00,
199937.00,109.85,4.00,109.97,-0.00,
199986.00,110.43,4.00,110.10,0.00,
200036.00,109.84,4.00,110.12,0.00,
200086.00,110.35,4.00,110.06,-0.00,
200135.00,110.35,4.00,110.16,0.00,
200184.00,110.50,4.00,110.29,-0.00,
200234.00,110.61,4.00,110.33,0.00,
200283.00,110.61,4.00,110.48,-0.00,
200334.00,110.86,4.00,110.58,-0.00,
200383.00,110.35,4.00,110.58,0.00,
200432.00,111.55,4.00,110.79,-0.00,
200487.00,111.55,4.00,110.98,0.00,
200536.00,110.31,4.00,110.92,-0.00,
200588.00,110.49,4.00,110.85,-0.00,
200639.00,110.38,4.00,110.86,0.00,
200688.00,110.38,4.00,110.63,-0.00,
200737.00,110.09,4.00,110.33,0.00,
200786.00,109.55,4.00,110.18,-0.00,
200836.00,109.55,4.00,109.99,-0.00,
200885.00,109.87,4.00,109.89,0.00,
200935.00,109.73,4.00,109.76,0.00,
200984.00,109.73,4.00,109.69,-0.00,
201034.00,108.93,4.00,109.56,0.00,
201083.00,109.66,4.00,109.58,-0.00,
201132.00,109.15,4.00,109.44,0.00,
201181.00,109.15,4.00,109.32,-0.00,
201231.00,108.82,4.00,109.14,0.00,
201283.00,108.09,4.00,108.97,-0.00,
201333.00,108.39,4.00,108.72,-0.00,
201382.00,108.39,4.00,108.57,0.00,
201431.00,107.91,4.00,108.32,-0.00,
201480.00,108.57,4.00,108.27,-0.00,
201531.00,108.57,4.00,108.36,0.00,
201580.00,107.81,4.00,108.25,-0.00,
201629.00,107.84,4.00,108.14,-0.00,
201678.00,107.84,4.00,108.12,0.00,
201728.00,107.29,4.00,107.87,-0.00,
201777.00,107.99,4.00,107.75,-0.00,
201827.00,107.80,4.00,107.75,0.00,
201876.00,107.80,4.00,107.75,-0.00,
201926.00,107.48,4.00,107.67,0.00,
201983.00,107.95,4.00,107.80,-0.00,
202032.00,109.41,4.00,108.09,0.00,
202083.00,109.41,4.00,108.41,0.00,
202132.00,107.80,4.00,108.41,-0.00,
202181.00,108.31,4.00,108.57,-0.00,
202231.00,108.31,4.00,108.65,0.00,
202280.00,106.96,4.00,108.16,-0.00,
202330.00,107.73,4.00,107.82,-0.00,
202379.00,106.74,4.00,107.61,0.00,
202429.00,106.74,4.00,107.30,-0.00,
202479.00,107.33,4.00,107.10,0.00,
202528.00,107.62,4.00,107.23,0.00,
202577.00,107.62,4.00,107.21,-0.00,
202627.00,106.49,4.00,107.16,-0.00,
202679.00,106.52,4.00,107.12,-0.00,
202729.00,106.38,4.00,106.93,0.00,
202779.00,106.38,4.00,106.68,-0.00,
202828.00,106.05,4.00,106.36,0.00,
202877.00,105.76,4.00,106.22,-0.00,
202927.00,105.76,4.00,106.07,0.00,
202976.00,106.13,4.00,106.02,0.00,
203026.00,105.94,4.00,105.93,0.00,
203076.00,105.18,4.00,105.75,-0.00,
203125.00,105.18,4.00,105.64,-0.00,
203175.00,105.91,4.00,105.67,0.00,
203224.00,105.22,4.00,105.48,0.00,
203273.00,105.22,4.00,105.34,-0.00,
203324.00,105.40,4.00,105.38,0.00,
203376.00,105.00,4.00,105.35,0.00,
203425.00,104.64,4.00,105.09,-0.00,
203480.00,104.64,4.00,104.98,0.00,
203529.00,104.67,4.00,104.87,0.00,
203580.00,104.64,4.00,104.72,0.00,
203629.00,104.42,4.00,104.60,-0.00,
203678.00,104.42,4.00,104.56,-0.00,
203728.00,103.90,4.00,104.41,0.00,
203777.00,104.52,4.00,104.38,-0.00,
203826.00,104.52,4.00,104.36,0.00,
203877.00,104.56,4.00,104.39,-0.00,
203926.00,104.34,4.00,104.37,0.00,
203975.00,105.11,4.00,104.61,-0.00,
204025.00,105.11,4.00,104.73,0.00,
204077.00,103.90,4.00,104.60,-0.00,
204126.00,104.05,4.00,104.50,-0.00,
204176.00,104.05,4.00,104.45,0.00,
204226.00,104.05,4.00,104.23,-0.00,
204275.00,103.40,4.00,103.89,-0.00,
204324.00,103.73,4.00,103.86,-0.00,
204374.00,103.73,4.00,103.79,0.00,
204423.00,103.51,4.00,103.68,-0.00,
204474.00,102.64,4.00,103.40,-0.00,
204523.00,102.64,4.00,103.25,-0.00,
204572.00,102.48,4.00,103.00,0.00,
204622.00,102.49,4.00,102.75,-0.00,
204671.00,103.03,4.00,102.65,0.00,
204720.00,103.03,4.00,102.73,0.00,
204773.00,102.45,4.00,102.70,-0.00,
204823.00,102.49,4.00,102.70,-0.00,
204872.00,102.49,4.00,102.70,0.00,
204921.00,102.45,4.00,102.58,-0.00,
204976.00,101.95,4.00,102.37,-0.00,
205027.00,101.95,4.00,102.26,-0.00,
205076.00,101.95,4.00,102.16,0.00,
205125.00,101.73,4.00,102.00,0.00,
205175.00,101.51,4.00,101.81,-0.00,
205224.00,101.25,4.00,101.68,0.00,
205274.00,101.25,4.00,101.54,-0.00,
205323.00,102.35,4.00,101.62,0.00,
205373.00,101.58,4.00,101.59,0.00,
205423.00,101.58,4.00,101.60,-0.00,
205475.00,101.50,4.00,101.65,0.00,
205524.00,102.34,4.00,101.87,-0.00,
205573.00,101.21,4.00,101.64,0.00,
205623.00,101.21,4.00,101.57,-0.00,
205673.00,101.43,4.00,101.54,0.00,
205722.00,101.46,4.00,101.53,0.00,
205772.00,101.46,4.00,101.36,-0.00,
205821.00,101.39,4.00,101.39,-0.00,
205871.00,101.25,4.00,101.40,-0.00,
205920.00,100.66,4.00,101.25,-0.00,
205970.00,100.66,4.00,101.08,-0.00,
206020.00,100.88,4.00,100.97,0.00,
206069.00,100.67,4.00,100.82,0.00,
206118.00,100.67,4.00,100.71,-0.00,
206170.00,99.97,4.00,100.57,0.00,
206220.00,100.37,4.00,100.51,-0.00,
206270.00,100.00,4.00,100.34,0.00,
206319.00,100.00,4.00,100.20,-0.00,
206368.00,99.72,4.00,100.01,0.00,
206417.00,99.75,4.00,99.97,-0.00,
206472.00,99.42,4.00,99.78,0.00,
206522.00,99.42,4.00,99.66,-0.00,
206571.00,99.61,4.00,99.58,0.00,
206620.00,99.32,4.00,99.50,0.00,
206669.00,99.32,4.00,99.42,-0.00,
206717.00,98.95,4.00,99.32,0.00,
206766.00,98.92,4.00,99.22,-0.00,
206815.00,98.92,4.00,99.09,0.00,
206865.00,98.92,4.00,99.01,0.00,
206917.00,98.34,4.00,98.81,0.00,
206966.00,98.05,4.00,98.63,-0.00,
207015.00,98.05,4.00,98.45,0.00,
207064.00,97.43,4.00,98.16,0.00,
207113.00,97.87,4.00,97.95,-0.00,
207163.00,97.87,4.00,97.85,0.00,
207212.00,97.97,4.00,97.84,-0.00,
207261.00,98.15,4.00,97.86,0.00,
207310.00,97.64,4.00,97.90,0.00,
207358.00,97.64,4.00,97.86,-0.00,
207407.00,98.12,4.00,97.91,0.00,
207456.00,98.19,4.00,97.95,0.00,
207506.00,98.19,4.00,97.96,-0.00,
207555.00,98.40,4.00,98.11,-0.00,
207604.00,97.64,4.00,98.11,0.00,
207651.00,97.39,4.00,97.96,-0.00,
207700.00,97.39,4.00,97.80,0.00,
207749.00,97.50,4.00,97.66,0.00,
207798.00,97.13,4.00,97.41,0.00,
207848.00,97.13,4.00,97.31,-0.00,
207897.00,96.88,4.00,97.20,0.00,
207946.00,95.89,4.00,96.91,-0.00,
208001.00,96.87,4.00,96.78,-0.00,
208050.00,96.87,4.00,96.73,0.00,
208100.00,95.57,4.00,96.42,-0.00,
208149.00,95.20,4.00,96.08,-0.00,
208198.00,95.20,4.00,95.95,0.00,
208247.00,95.53,4.00,95.68,0.00,
208296.00,96.44,4.00,95.59,0.00,
208348.00,94.99,4.00,95.47,0.00,
208398.00,94.99,4.00,95.43,-0.00,
208447.00,95.13,4.00,95.42,0.00,
208496.00,95.71,4.00,95.45,0.00,
208545.00,95.71,4.00,95.31,0.00,
208594.00,95.24,4.00,95.36,-0.00,
208644.00,95.10,4.00,95.38,-0.00,
208693.00,94.41,4.00,95.24,0.00,
208743.00,94.41,4.00,94.97,-0.00,
208792.00,94.41,4.00,94.71,0.00,
208841.00,94.88,4.00,94.64,0.00,
208890.00,94.88,4.00,94.60,0.00,
208939.00,94.84,4.00,94.68,-0.00,
208988.00,94.63,4.00,94.73,-0.00,
209038.00,94.63,4.00,94.77,-0.00,
209090.00,94.04,4.00,94.60,0.00,
209139.00,93.97,4.00,94.42,-0.00,
209188.00,94.70,4.00,94.39,0.00,
209237.00,94.70,4.00,94.40,0.00,
209286.00,94.07,4.00,94.29,-0.00,
209335.00,94.26,4.00,94.34,-0.00,
209385.00,94.26,4.00,94.40,0.00,
209434.00,93.71,4.00,94.20,-0.00,
209488.00,93.89,4.00,94.04,-0.00,
209537.00,93.57,4.00,93.94,0.00,
209586.00,93.57,4.00,93.80,-0.00,
209636.00,94.04,4.00,93.76,0.00,
209685.00,93.35,4.00,93.68,0.00,
209734.00,92.29,4.00,93.36,-0.00,
209784.00,92.29,4.00,93.11,-0.00,
209835.00,92.54,4.00,92.90,0.00,
209884.00,91.78,4.00,92.45,0.00,
209934.00,91.78,4.00,92.14,-0.00,
209983.00,93.20,4.00,92.32,0.00,
210032.00,92.36,4.00,92.34,0.00,
210081.00,91.46,4.00,92.12,-0.00,
210130.00,91.46,4.00,92.05,-0.00,
210179.00,92.26,4.00,92.15,0.00,
210229.00,92.62,4.00,92.03,0.00,
210279.00,92.62,4.00,92.08,-0.00,
210328.00,92.48,4.00,92.29,-0.00,
210377.00,92.45,4.00,92.49,-0.00,
210426.00,92.45,4.00,92.52,0.00,
210475.00,90.34,4.00,92.07,0.00,
210524.00,91.54,4.00,91.85,-0.00,
210577.00,91.79,4.00,91.71,0.00,
210626.00,91.79,4.00,91.58,-0.00,
210675.00,90.99,4.00,91.29,-0.00,
210724.00,91.72,4.00,91.56,-0.00,
210773.00,91.72,4.00,91.60,0.00,
210822.00,91.46,4.00,91.53,-0.00,
210871.00,91.57,4.00,91.49,-0.00,
210921.00,91.82,4.00,91.66,0.00,
210976.00,91.82,4.00,91.68,0.00,
211025.00,92.59,4.00,91.85,-0.00,
211074.00,92.26,4.00,92.01,0.00,
211123.00,91.71,4.00,92.04,-0.00,
211173.00,91.71,4.00,92.02,-0.00,
211222.00,92.91,4.00,92.24,0.00,
211271.00,91.61,4.00,92.04,0.00,
211323.00,91.61,4.00,91.91,-0.00,
211372.00,91.93,4.00,91.95,0.00,
211421.00,92.19,4.00,92.05,0.00,
211471.00,91.71,4.00,91.81,-0.00,
211520.00,91.71,4.00,91.83,-0.00,
211569.00,91.75,4.00,91.86,0.00,
211618.00,91.93,4.00,91.86,0.00,
211667.00,91.93,4.00,91.81,0.00,
211716.00,91.53,4.00,91.77,-0.00,
211765.00,91.53,4.00,91.74,-0.00,
211815.00,92.19,4.00,91.82,0.00,
211864.00,92.12,4.00,91.86,0.00,
211914.00,91.90,4.00,91.86,-0.00,
211963.00,91.79,4.00,91.91,-0.00,
212012.00,91.79,4.00,91.96,0.00,
212063.00,91.21,4.00,91.76,0.00,
212113.00,91.98,4.00,91.73,-0.00,
212162.00,91.65,4.00,91.68,0.00,
212211.00,91.69,4.00,91.66,-0.00,
212260.00,91.32,4.00,91.57,0.00,
212309.00,91.21,4.00,91.57,-0.00,
212358.00,91.21,4.00,91.42,0.00,
212407.00,92.34,4.00,91.55,0.00,
212462.00,92.01,4.00,91.62,0.00,
212511.00,92.12,4.00,91.78,-0.00,
212560.00,92.12,4.00,91.96,0.00,
212609.00,92.34,4.00,92.19,-0.00,
212658.00,92.71,4.00,92.26,0.00,
212708.00,92.71,4.00,92.40,0.00,
212757.00,92.16,4.00,92.41,-0.00,
212804.00,91.25,4.00,92.23,-0.00,
212853.00,91.25,4.00,92.01,-0.00,
212902.00,92.19,4.00,91.91,0.00,
212951.00,91.72,4.00,91.71,0.00,
213000.00,92.41,4.00,91.77,-0.00,
213078.00,92.19,4.00,91.95,0.00,
213126.00,92.19,4.00,92.14,-0.00,
213175.00,91.80,4.00,92.06,0.00,
213225.00,92.31,4.00,92.18,-0.00,
213274.00,91.94,4.00,92.09,0.00,
213323.00,91.94,4.00,92.04,-0.00,
213372.00,91.10,4.00,91.82,0.00,
213421.00,92.49,4.00,91.96,-0.00,
213470.00,92.49,4.00,91.99,0.00,
213523.00,91.65,4.00,91.93,-0.00,
213572.00,91.69,4.00,91.88,-0.00,
213621.00,91.90,4.00,92.04,0.00,
213670.00,91.90,4.00,91.93,0.00,
213719.00,91.36,4.00,91.70,-0.00,
213768.00,92.05,4.00,91.78,-0.00,
213818.00,92.05,4.00,91.86,0.00,
213867.00,91.61,4.00,91.80,-0.00,
213916.00,91.76,4.00,91.77,-0.00,
213970.00,91.69,4.00,91.83,0.00,
214020.00,91.69,4.00,91.76,-0.00,
214069.00,91.54,4.00,91.66,0.00,
214119.00,91.65,4.00,91.67,-0.00,
214168.00,91.65,4.00,91.65,0.00,
214217.00,91.61,4.00,91.63,-0.00,
214269.00,91.51,4.00,91.59,-0.00,
214318.00,92.52,4.00,91.79,-0.00,
214367.00,92.52,4.00,91.96,0.00,
214417.00,92.31,4.00,92.09,-0.00,
214466.00,92.56,4.00,92.28,-0.00,
214515.00,92.56,4.00,92.49,0.00,
214564.00,92.74,4.00,92.54,-0.00,
214613.00,92.67,4.00,92.57,0.00,
214662.00,92.38,4.00,92.58,-0.00,
214711.00,92.38,4.00,92.55,-0.00,
214761.00,92.02,4.00,92.44,0.00,
214810.00,92.09,4.00,92.31,-0.00,
214859.00,92.09,4.00,92.19,0.00,
214908.00,92.78,4.00,92.27,-0.00,
214957.00,92.24,4.00,92.24,0.00,
215009.00,91.91,4.00,92.22,-0.00,
215059.00,91.91,4.00,92.19,0.00,
215108.00,92.49,4.00,92.27,0.00,
215157.00,91.87,4.00,92.08,0.00,
215206.00,91.87,4.00,92.01,-0.00,
215255.00,91.69,4.00,91.97,0.00,
215304.00,91.73,4.00,91.93,-0.00,
215354.00,91.73,4.00,91.78,0.00,
215403.00,92.72,4.00,91.95,-0.00,
215458.00,92.10,4.00,92.00,0.00,
215507.00,91.63,4.00,91.98,-0.00,
215556.00,91.63,4.00,91.96,0.00,
215605.00,91.59,4.00,91.93,0.00,
215655.00,92.29,4.00,91.85,-0.00,
215704.00,92.07,4.00,91.84,0.00,
215756.00,92.07,4.00,91.93,-0.00,
215805.00,92.11,4.00,92.02,0.00,
215854.00,91.92,4.00,92.09,0.00,
215903.00,91.92,4.00,92.02,-0.00,
215953.00,91.85,4.00,91.97,0.00,
216002.00,92.14,4.00,91.99,-0.00,
216051.00,91.56,4.00,91.88,0.00,
216100.00,91.56,4.00,91.81,-0.00,
216149.00,92.11,4.00,91.84,0.00,
216198.00,93.12,4.00,92.10,0.00,
216247.00,93.12,4.00,92.29,0.00,
216297.00,92.39,4.00,92.46,-0.00,
216346.00,92.83,4.00,92.72,-0.00,
216395.00,92.83,4.00,92.86,0.00,
216444.00,92.03,4.00,92.64,-0.00,
216496.00,92.54,4.00,92.53,-0.00,
216545.00,92.14,4.00,92.47,0.00,
216595.00,92.14,4.00,92.34,-0.00,
216644.00,92.14,4.00,92.20,0.00,
216693.00,92.32,4.00,92.26,0.00,
216742.00,92.32,4.00,92.21,0.00,
216791.00,91.78,4.00,92.14,-0.00,
216840.00,91.52,4.00,92.02,-0.00,
216891.00,91.48,4.00,91.89,0.00,
216945.00,91.48,4.00,91.72,0.00,
216994.00,92.03,4.00,91.66,0.00,
217043.00,92.32,4.00,91.77,0.00,
217092.00,91.74,4.00,91.81,-0.00,
217141.00,91.74,4.00,91.86,-0.00,
217192.00,91.59,4.00,91.88,0.00,
217243.00,91.27,4.00,91.73,-0.00,
217292.00,91.27,4.00,91.52,-0.00,
217341.00,91.23,4.00,91.42,0.00,
217390.00,91.42,4.00,91.36,-0.00,
217440.00,91.34,4.00,91.30,0.00,
217490.00,91.34,4.00,91.32,-0.00,
217539.00,90.73,4.00,91.21,0.00,
217588.00,91.09,4.00,91.19,-0.00,
217637.00,91.09,4.00,91.12,0.00,
217686.00,90.40,4.00,90.93,-0.00,
217735.00,90.18,4.00,90.70,-0.00,
217785.00,90.18,4.00,90.59,0.00,
217834.00,90.77,4.00,90.53,0.00,
217883.00,90.51,4.00,90.41,0.00,
217935.00,90.40,4.00,90.41,-0.00,
217984.00,90.40,4.00,90.45,0.00,
218032.00,90.03,4.00,90.42,0.00,
218081.00,90.58,4.00,90.38,-0.00,
218131.00,90.58,4.00,90.40,0.00,
218180.00,90.69,4.00,90.46,-0.00,
218229.00,90.03,4.00,90.38,0.00,
218278.00,90.25,4.00,90.43,-0.00,
218327.00,90.25,4.00,90.36,0.00,
218376.00,90.47,4.00,90.34,-0.00,
218431.00,89.96,4.00,90.19,0.00,
218480.00,89.85,4.00,90.16,-0.00,
218529.00,89.92,4.00,90.09,0.00,
218578.00,89.57,4.00,89.95,0.00,
218627.00,88.87,4.00,89.64,-0.00,
218679.00,88.87,4.00,89.42,-0.00,
218729.00,88.73,4.00,89.19,0.00,
218778.00,88.00,4.00,88.81,-0.00,
218827.00,88.00,4.00,88.50,-0.00,
218875.00,88.69,4.00,88.46,0.00,
218924.00,88.40,4.00,88.37,0.00,
218973.00,88.62,4.00,88.35,-0.00,
219023.00,88.62,4.00,88.47,0.00,
219072.00,88.44,4.00,88.56,-0.00,
219121.00,88.30,4.00,88.48,-0.00,
219170.00,88.30,4.00,88.46,0.00,
219219.00,88.22,4.00,88.38,0.00,
219268.00,87.72,4.00,88.20,-0.00,
219317.00,87.86,4.00,88.08,-0.00,
219367.00,87.86,4.00,87.99,0.00,
219418.00,87.72,4.00,87.88,-0.00,
219467.00,87.35,4.00,87.70,-0.00,
219516.00,87.35,4.00,87.63,-0.00,
219565.00,87.10,4.00,87.48,0.00,
219614.00,87.24,4.00,87.35,-0.00,
219664.00,87.07,4.00,87.22,0.00,
219714.00,87.07,4.00,87.17,-0.00,
219763.00,86.59,4.00,87.01,0.00,
219812.00,87.02,4.00,87.00,-0.00,
219861.00,87.02,4.00,86.95,0.00,
219910.00,87.21,4.00,86.98,-0.00,
219965.00,87.02,4.00,86.97,0.00,
220014.00,86.91,4.00,87.04,-0.00,
220063.00,86.91,4.00,87.02,0.00,
220113.00,86.77,4.00,86.96,0.00,
220164.00,86.08,4.00,86.74,-0.00,
220213.00,86.08,4.00,86.55,-0.00,
220263.00,85.57,4.00,86.28,0.00,
220312.00,85.57,4.00,86.01,-0.00,
220361.00,86.04,4.00,85.87,0.00,
220410.00,86.04,4.00,85.86,0.00,
220459.00,84.66,4.00,85.58,-0.00,
220509.00,84.62,4.00,85.39,-0.00,
220559.00,84.62,4.00,85.20,0.00,
220608.00,84.73,4.00,84.94,0.00,
220657.00,84.37,4.00,84.60,0.00,
220706.00,84.88,4.00,84.65,-0.00,
220755.00,84.88,4.00,84.70,0.00,
220804.00,83.90,4.00,84.55,-0.00,
220853.00,83.83,4.00,84.37,-0.00,
220906.00,83.83,4.00,84.26,0.00,
220955.00,83.58,4.00,84.00,0.00,
221004.00,83.90,4.00,83.81,-0.00,
221053.00,83.58,4.00,83.74,0.00,
221102.00,83.58,4.00,83.69,-0.00,
221151.00,83.39,4.00,83.61,0.00,
221201.00,83.07,4.00,83.50,-0.00,
221250.00,83.07,4.00,83.34,-0.00,
221299.00,82.92,4.00,83.21,0.00,
221348.00,82.49,4.00,82.99,-0.00,
221397.00,82.74,4.00,82.86,-0.00,
221451.00,82.74,4.00,82.79,0.00,
221502.00,83.00,4.00,82.78,-0.00,
221551.00,82.45,4.00,82.68,0.00,
221600.00,82.45,4.00,82.67,-0.00,
221651.00,82.60,4.00,82.65,0.00,
221700.00,82.56,4.00,82.61,0.00,
221749.00,82.49,4.00,82.51,-0.00,
221799.00,82.49,4.00,82.52,-0.00,
221849.00,82.60,4.00,82.54,0.00,
221898.00,82.34,4.00,82.49,0.00,
221947.00,82.34,4.00,82.45,-0.00,
221996.00,82.12,4.00,82.38,0.00,
222045.00,81.29,4.00,82.14,-0.00,
222095.00,81.36,4.00,81.89,-0.00,
222144.00,81.36,4.00,81.69,0.00,
222193.00,81.03,4.00,81.43,-0.00,
222242.00,81.32,4.00,81.27,-0.00,
222291.00,81.32,4.00,81.28,0.00,
222343.00,80.67,4.00,81.14,-0.00,
222393.00,80.71,4.00,81.01,-0.00,
222442.00,80.52,4.00,80.91,0.00,
222491.00,80.52,4.00,80.75,-0.00,
222540.00,80.02,4.00,80.49,0.00,
222589.00,80.31,4.00,80.42,-0.00,
222638.00,80.31,4.00,80.34,0.00,
222687.00,80.17,4.00,80.26,-0.00,
222737.00,79.08,4.00,79.97,-0.00,
222786.00,79.44,4.00,79.86,-0.00,
222835.00,79.44,4.00,79.69,0.00,
222884.00,78.79,4.00,79.38,-0.00,
222938.00,78.90,4.00,79.13,-0.00,
222988.00,78.90,4.00,79.09,0.00,
223038.00,79.19,4.00,79.04,-0.00,
223090.00,79.08,4.00,78.97,0.00,
223139.00,78.83,4.00,78.98,-0.00,
223188.00,78.83,4.00,78.96,-0.00,
223237.00,78.46,4.00,78.88,0.00,
223286.00,78.35,4.00,78.71,-0.00,
223336.00,78.35,4.00,78.56,0.00,
223385.00,79.00,4.00,78.60,0.00,
223434.00,78.61,4.00,78.55,0.00,
223483.00,79.15,4.00,78.69,-0.00,
223532.00,79.15,4.00,78.85,0.00,
223581.00,78.97,4.00,78.98,-0.00,
223631.00,77.59,4.00,78.69,-0.00,
223680.00,77.59,4.00,78.49,-0.00,
223729.00,77.37,4.00,78.13,0.00,
223778.00,77.70,4.00,77.84,-0.00,
223830.00,78.28,4.00,77.70,0.00,
223879.00,78.28,4.00,77.84,0.00,
223929.00,77.04,4.00,77.73,-0.00,
223978.00,78.02,4.00,77.86,-0.00,
224027.00,78.02,4.00,77.93,0.00,
224075.00,77.84,4.00,77.84,-0.00,
224124.00,77.41,4.00,77.67,-0.00,
224173.00,76.75,4.00,77.61,-0.00,
224222.00,76.79,4.00,77.36,-0.00,
224272.00,76.18,4.00,76.99,0.00,
224321.00,76.32,4.00,76.69,-0.00,
224370.00,76.32,4.00,76.47,0.00,
224424.00,74.50,4.00,76.02,-0.00,
224474.00,76.03,4.00,75.87,-0.00,
224523.00,74.76,4.00,75.58,0.00,
224575.00,74.76,4.00,75.27,-0.00,
224624.00,74.87,4.00,74.98,0.00,
224673.00,74.44,4.00,74.97,0.00,
224722.00,74.44,4.00,74.65,-0.00,
224771.00,74.15,4.00,74.53,0.00,
224820.00,74.66,4.00,74.51,-0.00,
224870.00,74.69,4.00,74.47,0.00,
224919.00,74.69,4.00,74.53,-0.00,
224968.00,74.29,4.00,74.50,-0.00,
225017.00,74.44,4.00,74.55,-0.00,
225066.00,74.44,4.00,74.51,0.00,
225114.00,73.06,4.00,74.18,-0.00,
225163.00,74.29,4.00,74.10,-0.00,
225213.00,74.29,4.00,74.10,0.00,
225262.00,73.64,4.00,73.94,-0.00,
225314.00,73.56,4.00,73.77,-0.00,
225363.00,74.08,4.00,73.97,0.00,
225412.00,74.08,4.00,73.93,0.00,
225461.00,73.90,4.00,73.85,-0.00,
225511.00,73.35,4.00,73.79,-0.00,
225560.00,73.35,4.00,73.75,-0.00,
225609.00,72.92,4.00,73.52,0.00,
225658.00,73.36,4.00,73.38,-0.00,
225707.00,73.25,4.00,73.25,0.00,
225756.00,73.25,4.00,73.22,-0.00,
225806.00,72.48,4.00,73.05,0.00,
225855.00,72.99,4.00,73.07,-0.00,
225909.00,72.67,4.00,72.93,0.00,
225959.00,72.67,4.00,72.81,-0.00,
226011.00,73.14,4.00,72.79,0.00,
226060.00,73.50,4.00,72.99,0.00,
226110.00,73.50,4.00,73.10,-0.00,
226159.00,73.18,4.00,73.20,-0.00,
226208.00,73.14,4.00,73.29,-0.00,
226257.00,73.18,4.00,73.30,0.00,
226306.00,73.18,4.00,73.24,0.00,
226355.00,73.18,4.00,73.17,-0.00,
226405.00,72.56,4.00,73.05,0.00,
226454.00,72.56,4.00,72.93,-0.00,
226503.00,73.22,4.00,72.94,0.00,
226552.00,72.64,4.00,72.83,0.00,
226601.00,72.64,4.00,72.72,-0.00,
226650.00,73.33,4.00,72.88,0.00,
226699.00,72.43,4.00,72.85,0.00,
226752.00,72.32,4.00,72.67,-0.00,
226801.00,72.32,4.00,72.61,0.00,
226850.00,72.71,4.00,72.62,0.00,
226899.00,72.90,4.00,72.53,0.00,
226948.00,72.90,4.00,72.63,-0.00,
226997.00,73.18,4.00,72.80,-0.00,
227047.00,72.86,4.00,72.91,0.00,
227096.00,73.12,4.00,72.99,-0.00,
227145.00,73.12,4.00,73.04,0.00,
227194.00,73.15,4.00,73.08,-0.00,
227243.00,72.79,4.00,73.01,0.00,
227292.00,72.79,4.00,72.99,-0.00,
227342.00,72.93,4.00,72.95,0.00,
227396.00,73.18,4.00,72.97,0.00,
