Time (milliseconds),Altitude (meters),Flight Stage (0-4),Filtered Altitude,Second Derivative
277371,84.24,4,84.12,0
277420,84.24,4,84.2,0
277469,84.86,4,84.3,0
277529,84.71,4,84.37,0
277578,84.16,4,84.44,0
277627,84.16,4,84.43,0
277676,84.2,4,84.42,0
277725,84.93,4,84.43,0
277775,84.93,4,84.48,0
277824,85.07,4,84.66,0
277873,84.52,4,84.73,0
277922,84.45,4,84.78,0
277971,84.45,4,84.68,0
278020,84.7,4,84.64,0
278069,84.09,4,84.44,0
278124,84.09,4,84.36,0
278173,84.16,4,84.3,0
278222,84.56,4,84.32,0
278274,84.56,4,84.29,0
278323,84.56,4,84.38,0
278373,84.19,4,84.4,0
278422,84.52,4,84.48,0
278471,84.52,4,84.47,0
278520,83.94,4,84.35,0
278569,84.67,4,84.37,0
278619,84.05,4,84.34,0
278668,84.05,4,84.25,0
278718,83.75,4,84.09,0
278767,84.01,4,84.11,0
278816,84.01,4,83.97,0
278865,84.12,4,83.99,0
278914,83.76,4,83.93,0
278963,84.12,4,84,0
279016,84.12,4,84.03,0
279065,84.41,4,84.11,0
279114,83.94,4,84.07,0
279163,83.94,4,84.11,0
279212,84.3,4,84.14,0
279261,84.19,4,84.16,0
279311,84.22,4,84.12,0
279360,84.22,4,84.17,0
279409,84.08,4,84.2,0
279458,84.33,4,84.21,0
279508,84.33,4,84.24,0
279557,84.37,4,84.26,0
279612,84.69,4,84.36,0
279662,84.95,4,84.53,0
279711,84.95,4,84.66,0
279763,84.4,4,84.67,0
279812,84.4,4,84.68,0
279861,84.07,4,84.55,0
279911,84.07,4,84.38,0
279960,83.78,4,84.15,0
280009,83.93,4,84.05,0
280058,83.93,4,83.96,0
280107,84.04,4,83.95,0
280156,84.04,4,83.94,0
280206,84.04,4,83.99,0
280255,84.11,4,84.03,0
280304,83.6,4,83.96,0
280353,83.45,4,83.85,0
280402,83.45,4,83.73,0
280451,83.2,4,83.56,0
280503,83.12,4,83.36,0
280553,83.12,4,83.27,0
280602,83.81,4,83.34,0
280651,83.59,4,83.37,0
280700,83.93,4,83.52,0
280749,83.93,4,83.68,0
280798,83.63,4,83.78,0
280849,83.42,4,83.7,0
280898,83.42,4,83.66,0
280947,84.03,4,83.68,0
280996,83.71,4,83.64,0
281045,83.45,4,83.6,0
281099,83.45,4,83.61,0
281150,83.81,4,83.69,0
281199,83.3,4,83.54,0
281250,83.92,4,83.59,0
281300,83.92,4,83.68,0
281349,84.46,4,83.88,0
281398,83.99,4,83.92,0
281448,83.99,4,84.05,0
281497,84.31,4,84.13,0
281546,84.1,4,84.17,0
281595,84.1,4,84.1,0
281644,84.13,4,84.12,0
281693,83.55,4,84.04,0
281743,83.77,4,83.93,0
281792,83.77,4,83.86,0
281841,83.4,4,83.72,0
281890,83.29,4,83.56,0
281940,83.29,4,83.51,0
281991,84.27,4,83.61,0
282041,84.09,4,83.67,0
282090,83.73,4,83.74,0
282140,83.73,4,83.82,0
282189,83.36,4,83.84,0
282238,84.05,4,83.79,0
282287,84.05,4,83.79,0
282336,83.58,4,83.76,0
282386,83.51,4,83.71,0
282435,83.48,4,83.74,0
282484,83.48,4,83.62,0
282533,83.37,4,83.48,0
282587,83.51,4,83.47,0
282638,83.51,4,83.47,0
282689,83.44,4,83.46,0
282738,82.93,4,83.35,0
282787,83.37,4,83.35,0
282836,83.37,4,83.33,0
282885,83.55,4,83.33,0
282934,83.48,4,83.34,0
282984,83.48,4,83.45,0
283033,84.24,4,83.62,0
283082,84.31,4,83.81,0
283131,84.38,4,83.98,0
283180,84.38,4,84.16,0
283229,83.87,4,84.24,0
283279,84.23,4,84.23,0
283328,84.23,4,84.22,0
283377,84.19,4,84.18,0
283428,83.57,4,84.02,0
283477,84.59,4,84.16,0
283526,84.59,4,84.23,0
283575,84.26,4,84.24,0
283625,84.12,4,84.23,0
283674,84.12,4,84.34,0
283723,83.35,4,84.09,0
283772,83.9,4,83.95,0
283821,83.86,4,83.87,0
283870,83.86,4,83.82,0
283920,83.43,4,83.68,0
283969,83.57,4,83.72,0
284018,83.57,4,83.66,0
284067,83.57,4,83.6,0
284121,83.97,4,83.62,0
284174,83.53,4,83.64,0
284223,83.53,4,83.64,0
284272,83.5,4,83.62,0
284321,83.28,4,83.56,0
284370,83.28,4,83.43,0
284419,83.65,4,83.45,0
284469,83.25,4,83.39,0
284519,83.39,4,83.37,0
284568,83.39,4,83.39,0
284617,83.68,4,83.47,0
284666,83.29,4,83.4,0
284715,83.29,4,83.41,0
284764,83.25,4,83.38,0
284814,83.18,4,83.34,0
284863,83.69,4,83.34,0
284915,83.69,4,83.42,0
284964,83.57,4,83.48,0
285013,84.05,4,83.64,0
285062,84.05,4,83.81,0
285111,83.87,4,83.85,0
285161,84.31,4,83.97,0
285210,83.79,4,84.01,0
285259,83.79,4,83.96,0
285309,83.83,4,83.92,0
285358,83.61,4,83.87,0
285407,83.61,4,83.73,0
285457,83.43,4,83.65,0
285506,82.85,4,83.46,0
285555,83.11,4,83.32,0
285610,83.11,4,83.22,0
285662,82.74,4,83.04,0
285712,82.63,4,82.88,0
285761,82.63,4,82.84,0
285810,82.44,4,82.71,0
285859,82.37,4,82.56,0
285908,82.77,4,82.57,0
285957,82.77,4,82.6,0
286006,82.31,4,82.53,0
286056,82.56,4,82.56,0
286105,82.56,4,82.59,0
286154,82.45,4,82.53,0
286203,82.6,4,82.5,0
286252,82.86,4,82.61,0
286301,82.86,4,82.67,0
286352,82.42,4,82.64,0
286403,83.04,4,82.75,0
286452,83.04,4,82.84,0
286501,81.8,4,82.63,0
286550,81.91,4,82.44,0
286600,82.19,4,82.4,0
286650,82.19,4,82.23,0
286699,83,4,82.22,0
286748,82.56,4,82.37,0
286797,82.56,4,82.5,0
286846,82.99,4,82.66,0
286895,82.7,4,82.76,0
286944,82.04,4,82.57,0
286994,82.04,4,82.47,0
287043,82.63,4,82.48,0
287100,81.13,4,82.11,0
287149,81.13,4,81.8,0
287199,80.91,4,81.57,0
287249,82,4,81.56,0
287298,81.24,4,81.29,0
287347,81.24,4,81.31,0
287396,81.82,4,81.44,0
287445,81.02,4,81.47,0
287494,81.02,4,81.27,0
287543,80.8,4,81.18,0
287593,80.76,4,81.09,0
287642,81.09,4,80.94,0
287691,81.09,4,80.95,0
287740,80.4,4,80.83,0
287789,80.25,4,80.72,0
287841,80.25,4,80.62,0
287891,80.54,4,80.51,0
287940,80.14,4,80.32,0
287989,80.28,4,80.29,0
288038,80.28,4,80.3,0
288087,80.39,4,80.33,0
288137,80.32,4,80.28,0
288187,80.32,4,80.32,0
288236,80.5,4,80.36,0
288285,80.43,4,80.39,0
288334,79.95,4,80.3,0
288383,79.95,4,80.23,0
288432,80.24,4,80.22,0
288481,80.46,4,80.21,0
288531,80.46,4,80.21,0
288589,80.57,4,80.34,0
288638,80.21,4,80.39,0
288686,80.72,4,80.49,0
288735,80.72,4,80.54,0
288785,80.65,4,80.57,0
288834,80.33,4,80.53,0
288883,80.33,4,80.55,0
288932,80.4,4,80.48,0
288981,79.96,4,80.33,0
289030,80.25,4,80.25,0
289079,80.25,4,80.24,0
289129,79.89,4,80.15,0
289178,78.95,4,79.86,0
289227,78.95,4,79.66,0
289276,79.21,4,79.45,0
289328,78.85,4,79.17,0
289377,78.88,4,78.97,0
289427,78.88,4,78.95,0
289475,78.59,4,78.88,0
289524,78.26,4,78.69,0
289573,78.26,4,78.57,0
289622,78.22,4,78.44,0
289671,77.86,4,78.24,0
289721,78.19,4,78.16,0
289770,78.15,4,78.14,0
289819,78.23,4,78.13,0
289868,78.41,4,78.17,0
289917,78.41,4,78.28,0
289966,77.39,4,78.12,0
290015,78.11,4,78.11,0
290073,78.22,4,78.11,0
290122,78.22,4,78.07,0
290172,78.4,4,78.07,0
290221,78.69,4,78.33,0
290270,78.69,4,78.44,0
290320,79.78,4,78.75,0
290369,78.76,4,78.86,0
290418,78.36,4,78.86,0
290467,78.36,4,78.79,0
290516,78.87,4,78.83,0
290565,78.87,4,78.65,0
290614,78.87,4,78.67,0
290664,78.51,4,78.7,0
290713,78.4,4,78.7,0
290762,78.07,4,78.54,0
290814,78.11,4,78.39,0
290863,77.96,4,78.21,0
290912,78.76,4,78.26,0
290962,78.76,4,78.33,0
291011,78,4,78.32,0
291060,77.56,4,78.21,0
291110,77.67,4,78.15,0
291159,77.67,4,77.93,0
291208,76.8,4,77.54,0
291258,77.16,4,77.37,0
291307,77.16,4,77.29,0
291356,77.93,4,77.34,0
291405,77.17,4,77.24,0
291454,77.17,4,77.32,0
291506,77.5,4,77.39,0
291561,76.85,4,77.32,0
291610,76.05,4,76.95,0
291660,76.05,4,76.72,0
291709,77.29,4,76.75,0
291758,76.9,4,76.63,0
291807,75.69,4,76.4,0
291857,75.69,4,76.33,0
291906,76.53,4,76.42,0
291955,77.16,4,76.4,0
292004,77.16,4,76.45,0
292053,77.63,4,76.83,0
292102,77.05,4,77.1,0
292151,77.49,4,77.3,0
292201,77.49,4,77.36,0
292253,77.2,4,77.37,0
292302,77.38,4,77.32,0
292351,77.38,4,77.39,0
292400,76.84,4,77.26,0
292449,76.8,4,77.12,0
292499,76.58,4,77,0
292548,76.58,4,76.84,0
292597,75.97,4,76.56,0
292646,76.8,4,76.55,0
292695,76.8,4,76.55,0
292744,76.55,4,76.54,0
292794,76.22,4,76.47,0
292844,76.22,4,76.52,0
292893,76.66,4,76.49,0
292942,76.95,4,76.52,0
292993,76.25,4,76.46,0
293049,76.25,4,76.47,0
293098,76.25,4,76.47,0
293147,76.84,4,76.51,0
293196,75.78,4,76.27,0
293246,75.78,4,76.18,0
293295,75.49,4,76.03,0
293344,75.35,4,75.85,0
293394,75.35,4,75.55,0
293443,75.56,4,75.51,0
293492,75.35,4,75.42,0
293541,75.49,4,75.42,0
293590,75.49,4,75.45,0
293639,75.12,4,75.4,0
293689,75.31,4,75.35,0
293741,75.31,4,75.34,0
293790,75.09,4,75.26,0
293839,75.23,4,75.21,0
293888,76.21,4,75.43,0
293937,76.21,4,75.61,0
293987,75.82,4,75.71,0
294037,76.04,4,75.9,0
294086,76.04,4,76.06,0
294135,75.49,4,75.92,0
294184,75.96,4,75.87,0
294233,75.96,4,75.9,0
294282,74.62,4,75.61,0
294332,74,4,75.21,0
294381,74.18,4,74.95,0
294430,74.18,4,74.59,0
294482,75.35,4,74.47,0
294536,74.55,4,74.45,0
294586,74.98,4,74.65,0
294635,74.98,4,74.81,0
294684,74.84,4,74.94,0
294733,73.79,4,74.63,0
294782,73.79,4,74.48,0
294831,73.09,4,74.1,0
294880,72.7,4,73.64,0
294930,71.82,4,73.04,0
294979,71.82,4,72.64,0
295028,71.68,4,72.22,0
295076,71.83,4,71.97,0
295125,71.83,4,71.8,0
295174,70.56,4,71.54,0
295227,71.65,4,71.51,0
295276,71.65,4,71.5,0
295325,71.65,4,71.47,0
295374,70.85,4,71.27,0
295423,71.11,4,71.38,0
295472,71.11,4,71.27,0
295521,70.09,4,70.96,0
295571,70.49,4,70.73,0
295620,70.49,4,70.66,0
295669,71,4,70.63,0
295718,71.8,4,70.77,0
295766,71.29,4,71.01,0
295815,71.29,4,71.17,0
295865,69.43,4,70.96,0
295917,70.05,4,70.77,0
295966,70.05,4,70.42,0
296020,69.65,4,70.09,0
296070,69.07,4,69.65,0
296119,69.1,4,69.58,0
296169,69.1,4,69.4,0
296218,68.89,4,69.16,0
296267,69.46,4,69.12,0
296316,69.46,4,69.2,0
296365,69.54,4,69.29,0
296414,68.81,4,69.23,0
296464,69.24,4,69.3,0
296513,69.24,4,69.26,0
296562,68.91,4,69.15,0
296612,68.18,4,68.88,0
296663,67.31,4,68.58,0
296712,67.42,4,68.21,0
296763,68.18,4,68,0
296812,67.27,4,67.67,0
296861,67.27,4,67.49,0
296910,67.74,4,67.58,0
296959,66.47,4,67.39,0
297008,66.47,4,67.05,0
297057,66.73,4,66.94,0
297107,66.48,4,66.78,0
297156,65.86,4,66.4,0
297205,65.86,4,66.28,0
297254,65.57,4,66.1,0
297303,67.5,4,66.25,0
297352,67.5,4,66.46,0
297405,66.5,4,66.59,0
297454,67.27,4,66.87,0
297508,66.8,4,67.11,0
297558,66.8,4,66.97,0
297607,66.04,4,66.68,0
297657,65.03,4,66.39,0
297706,67.75,4,66.48,0
297755,67.86,4,66.7,0
297804,67.36,4,66.81,0
297853,67.5,4,67.1,0
297902,67.5,4,67.6,0
297951,65.8,4,67.2,0
298001,65.98,4,66.83,0
298050,65.98,4,66.55,0
298099,65.9,4,66.23,0
298151,64.63,4,65.66,0
298200,63.87,4,65.27,0
298249,63.87,4,64.85,0
298299,64.27,4,64.51,0
298348,64.31,4,64.19,0
298397,64.31,4,64.12,0
298446,64.45,4,64.24,0
298495,65.18,4,64.5,0
298544,64.46,4,64.54,0
298593,64.46,4,64.57,0
298643,64.46,4,64.6,0
298692,64.27,4,64.57,0
298741,64.27,4,64.39,0
298791,64.71,4,64.44,0
298840,63.88,4,64.32,0
298891,63.59,4,64.15,0
298941,63.59,4,64.01,0
298995,64.39,4,64.03,0
299104,63.3,4,63.75,0
299154,63.3,4,63.63,0
299203,63.55,4,63.62,0
299252,63.59,4,63.62,0
299302,63.59,4,63.46,0
299351,62.68,4,63.34,0
299400,63.48,4,63.38,0
299450,63.11,4,63.29,0
299499,63.11,4,63.19,0
299548,62.75,4,63.03,0
299597,62.57,4,63,0
299646,62.57,4,62.82,0
299693,62.24,4,62.65,0
299742,62.64,4,62.55,0
299792,61.4,4,62.28,0
299841,61.4,4,62.05,0
299890,61.84,4,61.9,0
299939,62.39,4,61.93,0
299988,62.39,4,61.88,0
300037,62.86,4,62.17,0
300087,61.08,4,62.11,0
300137,60.76,4,61.89,0
300186,60.76,4,61.57,0
300235,61.26,4,61.34,0
300284,60.61,4,60.89,0
300333,60.61,4,60.8,0
300384,61.77,4,61,0
300434,59.63,4,60.78,0
300483,59.96,4,60.52,0
300532,60.03,4,60.4,0
300581,60,4,60.28,0
300635,59.45,4,59.81,0
300684,59.45,4,59.78,0
300734,59.12,4,59.61,0
300783,59.56,4,59.52,0
300832,59.35,4,59.39,0
300881,59.35,4,59.37,0
300930,58.91,4,59.26,0
300979,59.2,4,59.27,0
301029,59.2,4,59.2,0
301078,58.73,4,59.08,0
301130,58.8,4,58.97,0
301179,58.65,4,58.91,0
301228,58.65,4,58.81,0
301277,58.54,4,58.67,0
301326,58.58,4,58.64,0
301375,58.58,4,58.6,0
301424,57.92,4,58.45,0
301473,58.83,4,58.49,0
301522,58.83,4,58.55,0
301571,57.92,4,58.42,0
301620,57.78,4,58.26,0
301670,57.96,4,58.27,0
301719,57.96,4,58.09,0
301768,57.45,4,57.81,0
301817,57.08,4,57.65,0
301869,57.08,4,57.51,0
301918,56.72,4,57.26,0
301968,56.22,4,56.91,0
302017,56.47,4,56.72,0
302066,56.47,4,56.59,0
302120,56.04,4,56.38,0
302170,55.78,4,56.2,0
302219,55.42,4,56.04,0
302269,55.42,4,55.83,0
302318,56.26,4,55.78,0
302367,55.57,4,55.69,0
302416,55.57,4,55.65,0
302465,55.86,4,55.73,0
302514,55.17,4,55.68,0
302564,55.17,4,55.47,0
302616,55.61,4,55.47,0
302665,54.63,4,55.29,0
302714,54.48,4,55.01,0
302763,54.48,4,54.87,0
302812,54.51,4,54.74,0
302862,55.1,4,54.64,0
302911,55.1,4,54.73,0
302961,55.68,4,54.97,0
303010,55.53,4,55.18,0
303059,55.64,4,55.41,0
303108,55.64,4,55.52,0
303157,54.51,4,55.4,0
303207,54.74,4,55.21,0
303256,54.74,4,55.05,0
303305,54.74,4,54.87,0
303357,54.41,4,54.63,0
303406,54.67,4,54.66,0
303455,54.67,4,54.64,0
303505,54.74,4,54.65,0
303554,53.87,4,54.47,0
303608,53.87,4,54.36,0
303658,53.87,4,54.2,0
303707,52.6,4,53.79,0
303756,52.67,4,53.38,0
303806,52.67,4,53.14,0
303855,52.17,4,52.8,0
303904,52.13,4,52.45,0
303953,52.13,4,52.36,0
304002,52.57,4,52.33,0
304051,52.06,4,52.21,0
304104,52.13,4,52.2,0
304153,52.13,4,52.21,0
304202,52.54,4,52.29,0
304251,51.81,4,52.14,0
304300,51.81,4,52.09,0
304349,52.18,4,52.09,0
304399,51.85,4,52.04,0
304448,52.1,4,51.95,0
304498,52.1,4,52.01,0
304547,51.78,4,52,0
304596,51.92,4,51.95,0
304645,51.92,4,51.97,0
304694,51.85,4,51.92,0
304744,51.92,4,51.88,0
304796,52.36,4,51.99,0
304845,52.36,4,52.08,0
304894,51.92,4,52.08,0
304943,52.29,4,52.17,0
304992,52.29,4,52.24,0
305042,51.85,4,52.14,0
305096,51.74,4,52.02,0
305146,51.49,4,51.93,0
305195,51.49,4,51.77,0
305244,51.2,4,51.55,0
305294,51.2,4,51.42,0
305343,51.2,4,51.31,0
305392,51.12,4,51.24,0
305441,51.27,4,51.2,0
305490,50.76,4,51.11,0
305542,50.76,4,51.02,0
305591,50.83,4,50.95,0
305641,49.82,2,50.69,0
305690,49.82,2,50.4,0
305740,50.04,4,50.25,0
305789,50.04,4,50.11,0
305838,49.78,2,49.9,0
305887,49.78,2,49.89,0
305937,49.71,2,49.87,0
305986,49.35,2,49.73,0
306035,49.35,2,49.59,0
306084,49.13,2,49.46,0
306134,48.8,2,49.27,0
306183,48.92,2,49.11,0
306233,48.92,2,49.02,0
306285,48.37,2,48.83,0
306334,48.88,2,48.78,0
306383,48.88,2,48.79,0
306432,48.98,2,48.81,0
306481,49.35,2,48.89,0
306531,48.69,2,48.96,0
306585,48.69,2,48.92,0
306634,49.42,2,49.03,0
306683,49.16,2,49.06,0
306732,49.06,2,49,0
306781,49.02,2,49.07,0
306831,48.51,2,49.03,0
306880,48.8,2,48.91,0
306929,48.8,2,48.84,0
306978,48.07,2,48.64,0
307030,47.93,2,48.42,0
307079,47.93,2,48.31,0
307129,47.64,2,48.07,0
307178,47.78,2,47.87,0
307227,47.42,2,47.74,0
307276,47.42,2,47.64,0
307325,48.04,2,47.66,0
307374,47.42,2,47.62,0
307423,47.42,2,47.54,0
307473,48,2,47.66,0
307522,46.4,2,47.46,0
307571,47.53,2,47.35,0
307620,47.53,2,47.38,0
307669,47.13,2,47.32,0
307718,47.64,2,47.25,0
307770,47.64,2,47.49,0
307820,46.55,2,47.3,0
307869,46.81,2,47.15,0
307918,46.52,2,47.03,0
307967,46.52,2,46.81,0
308016,46.52,2,46.59,0
308065,46.49,2,46.57,0
308120,46.49,2,46.51,0
308170,45.61,2,46.33,0
308219,46.19,2,46.26,0
308268,46.12,2,46.18,0
308317,46.12,2,46.11,0
308368,45.79,2,45.97,0
308417,45.87,2,46.02,0
308466,45.87,2,45.96,0
308518,45.58,2,45.85,0
308567,45.83,2,45.79,0
308616,47.1,2,46.05,0
308666,47.1,2,46.29,0
308715,45.9,2,46.3,0
308764,45.79,2,46.34,0
308813,45.79,2,46.33,0
308862,45.86,2,46.09,0
308911,45.28,2,45.72,0
308961,44.95,2,45.54,0
309011,44.95,2,45.37,0
309060,44.81,2,45.17,0
309109,44.26,2,44.85,0
309158,44.26,2,44.65,0
309207,43.86,2,44.43,0
309259,43.68,2,44.18,0
309309,43.68,2,43.95,0
309358,43.68,2,43.83,0
309407,43.79,2,43.74,0
309456,44.26,2,43.82,0
309505,44.26,2,43.93,0
309554,43.32,2,43.86,0
309610,43.03,2,43.73,0
309659,43.07,2,43.59,0
309709,43.07,2,43.35,0
309758,43.1,2,43.12,0
309807,43.03,2,43.06,0
309856,43.03,2,43.06,0
309906,42.81,2,43.01,0
309958,42.45,2,42.89,0
310007,43.07,2,42.88,0
310056,43.07,2,42.89,0
310105,42.81,2,42.84,0
310154,42.77,2,42.84,0
310204,42.77,2,42.9,0
310253,42.7,2,42.83,0
310302,43.28,2,42.87,0
310351,41.94,2,42.69,0
310400,41.94,2,42.53,0
310450,42.89,2,42.55,0
310500,41.98,2,42.41,0
310549,41.98,2,42.14,0
310598,41.58,2,42.07,0
310647,42.01,2,42.09,0
310699,42.56,2,42.02,0
310748,42.56,2,42.14,0
310798,42.34,2,42.21,0
310847,41.26,2,42.15,0
310896,41.26,2,42,0
310945,40.49,2,41.58,0
310994,40.9,2,41.25,0
311044,40.68,2,40.92,0
311099,40.68,2,40.8,0
311148,40.1,2,40.57,0
311197,39.59,2,40.39,0
311247,38.5,2,39.91,0
311296,38.5,2,39.47,0
311345,38.68,2,39.08,0
311395,39.92,2,39.04,0
311447,39.92,2,39.11,0
311496,39.16,2,39.24,0
311545,39.27,2,39.39,0
311594,39.85,2,39.62,0
311643,39.85,2,39.61,0
311692,39.13,2,39.45,0
311742,38.8,2,39.38,0
311792,38.8,2,39.29,0
311841,38.58,2,39.03,0
311890,38.62,2,38.79,0
311939,38.62,2,38.68,0
311988,40.07,2,38.94,0
312038,40.94,2,39.37,0
312087,39.2,2,39.49,0
312136,39.2,2,39.61,0
312188,39.31,2,39.74,0
312237,38.62,2,39.45,0
312286,38.62,2,38.99,0
312336,38.26,2,38.8,0
312385,38.22,2,38.61,0
312434,37.97,2,38.34,0
312483,37.97,2,38.21,0
312532,38.01,2,38.09,0
312586,37.82,2,38,0
312637,37.97,2,37.95,0
312686,37.97,2,37.95,0
312735,37.93,2,37.94,0
312784,36.55,2,37.65,0
312833,36.55,2,37.4,0
312882,37.53,2,37.31,0
312935,37.72,2,37.26,0
312984,37.68,2,37.21,0
313033,37.68,2,37.43,0
313082,36.41,2,37.4,0
313131,36.59,2,37.21,0
313180,36.59,2,36.99,0
313230,36.52,2,36.76,0
313279,37.1,2,36.64,0
313328,37.1,2,36.78,0
313377,37.83,2,37.03,0
313426,37.32,2,37.18,0
313475,39.03,2,37.68,0
313524,39.03,2,38.06,0
313574,38.12,2,38.27,0
313623,37.61,2,38.22,0
313674,37.61,2,38.28,0
313723,38.12,2,38.1,0
313773,38.23,2,37.94,0
313822,38.44,2,38,0
313872,38.44,2,38.17,0
313921,38.66,2,38.38,0
313970,38.37,2,38.43,0
314019,38.37,2,38.46,0
314073,38.04,2,38.38,0
314123,38.37,2,38.36,0
314173,38.33,2,38.3,0
314222,38.33,2,38.29,0
314272,38.91,2,38.4,0
314321,38.99,2,38.59,0
314370,38.99,2,38.71,0
314422,38.73,2,38.79,0
314472,38.45,2,38.82,0
314521,38.3,2,38.69,0
314570,38.3,2,38.55,0
314619,39.17,2,38.59,0
314668,38.34,2,38.51,0
314717,38.34,2,38.49,0
314767,38.81,2,38.59,0
314817,37.97,2,38.53,0
314866,38.99,2,38.49,0
314915,38.99,2,38.62,0
314964,39.13,2,38.78,0
315013,38.66,2,38.75,0
315062,38.66,2,38.89,0
315115,38.7,2,38.83,0
315164,38.59,2,38.75,0
315213,38.04,2,38.53,0
315262,38.04,2,38.41,0
315311,38.26,2,38.33,0
315361,37.07,2,38,0
315411,37.07,2,37.7,0
315460,37.97,2,37.68,0
315509,37.65,2,37.6,0
315563,37.64,2,37.48,0
315613,37.64,2,37.59,0
315663,37.83,2,37.75,0
315712,37.68,2,37.69,0
315761,37.65,2,37.69,0
315810,37.65,2,37.69,0
315862,37.5,2,37.66,0
315911,38.33,2,37.76,0
315961,38.33,2,37.89,0
316010,38.73,2,38.11,0
316059,38.12,2,38.2,0
316108,38.48,2,38.4,0
316158,38.48,2,38.43,0
316207,38.63,2,38.49,0
316256,38.23,2,38.39,0
316306,38.23,2,38.41,0
316355,39.03,2,38.52,0
316404,37.91,2,38.4,0
316453,37.91,2,38.26,0
316502,37.76,2,38.17,0
316551,37.98,2,38.12,0
316604,37.87,2,37.89,0
316653,37.87,2,37.88,0
316703,37.48,2,37.79,0
316752,37.41,2,37.72,0
316801,37.3,2,37.59,0
316850,37.33,2,37.48,0
316900,37.59,2,37.42,0
316949,36.98,2,37.32,0
316998,36.98,2,37.24,0
317053,37.3,2,37.24,0
317102,36.54,2,37.08,0
317151,37.09,2,36.98,0
317202,37.09,2,37,0
317251,37.45,2,37.1,0
317300,36.65,2,36.97,0
317352,36.65,2,36.99,0
317401,37.74,2,37.12,0
317450,38.32,2,37.37,0
317500,37.85,2,37.44,0
317549,37.85,2,37.68,0
317598,37.6,2,37.87,0
317647,37.6,2,37.84,0
317696,37.6,2,37.7,0
317746,36.83,2,37.49,0
317796,37.23,2,37.37,0
317845,37.38,2,37.33,0
317894,37.38,2,37.28,0
317943,37.31,2,37.23,0
317992,36.4,2,37.14,0
318041,36.4,2,36.97,0
318094,36.69,2,36.84,0
318143,36.51,2,36.66,0
318192,36.51,2,36.5,0
318241,36.51,2,36.52,0
318290,36.22,2,36.49,0
318339,36.37,2,36.42,0
318388,36.37,2,36.39,0
318438,36.01,2,36.29,0
318487,36.66,2,36.33,0
318541,36.44,2,36.37,0
318590,36.44,2,36.38,0
318639,36.37,2,36.39,0
318688,36.99,2,36.58,0
318738,36.99,2,36.65,0
318787,36.74,2,36.71,0
318839,37.03,2,36.82,0
318888,37.21,2,36.99,0
318937,37.21,2,37.03,0
318986,37.32,2,37.1,0
319036,37.03,2,37.16,0
319085,37.03,2,37.16,0
319134,37.58,2,37.23,0
319183,37.65,2,37.32,0
319232,37.72,2,37.4,0
319281,37.72,2,37.54,0
319331,38.13,2,37.76,0
319380,38.45,2,37.94,0
319429,38.45,2,38.1,0
319478,38.56,2,38.26,0
319530,37.19,2,38.16,0
319579,37.84,2,38.1,0
319628,37.84,2,37.98,0
319678,37.95,2,37.88,0
319727,38.5,2,37.86,0
319777,38.5,2,38.13,0
319826,38.39,2,38.24,0
319875,37.34,2,38.14,0
319924,37.34,2,38.01,0
319974,37.67,2,37.85,0
320023,37.2,2,37.59,0
320077,37.49,2,37.41,0
320127,37.49,2,37.44,0
320176,38,2,37.57,0
320225,37.13,2,37.46,0
320278,38,2,37.62,0
320327,38,2,37.72,0
320376,38.22,2,37.87,0
320425,38.3,2,37.93,0
320475,38.3,2,38.16,0
320524,37.5,2,38.06,0
320574,38.12,2,38.09,0
320623,37.47,2,37.94,0
320672,37.47,2,37.77,0
320721,37.44,2,37.6,0
320770,36.78,2,37.46,0
320819,36.78,2,37.19,0
320870,37.98,2,37.29,0
320919,38.71,2,37.54,0
320968,38.74,2,37.8,0
321020,38.74,2,38.19,0
321069,38.16,2,38.47,0
321118,38.34,2,38.54,0
321168,38.34,2,38.46,0
321217,38.02,2,38.32,0
321266,39.65,2,38.5,0
321315,39.43,2,38.76,0
321364,39.43,2,38.97,0
321414,38.63,2,39.03,0
321463,38.78,2,39.18,0
321513,38.78,2,39.01,0
321567,38.46,2,38.82,0
321616,38.64,2,38.66,0
321666,39,2,38.73,0
321715,39,2,38.78,0
321767,38.35,2,38.69,0
321816,38.46,2,38.69,0
321866,38.46,2,38.66,0
321915,37.91,2,38.44,0
321964,38.35,2,38.31,0
322013,38.82,2,38.4,0
322063,38.82,2,38.47,0
322112,37.37,2,38.25,0
322161,38.42,2,38.36,0
322210,38.42,2,38.37,0
322259,37.7,2,38.15,0
322309,38.13,2,38.01,0
322358,38.42,2,38.22,0
322408,38.42,2,38.22,0
322457,38.21,2,38.18,0
322509,38.24,2,38.29,0
322558,38.24,2,38.31,0
322607,37.77,2,38.18,0
322656,38.06,2,38.1,0
322706,38.09,2,38.08,0
322755,38.09,2,38.05,0
322805,38.78,2,38.16,0
322854,38.41,2,38.29,0
322903,38.41,2,38.36,0
322952,38.85,2,38.51,0
323002,39.36,2,38.76,0
323056,38.45,2,38.7,0
323106,38.45,2,38.7,0
323155,38.19,2,38.66,0
323204,39.14,2,38.72,0
323251,39.14,2,38.67,0
323301,38.41,2,38.67,0
323350,38.52,2,38.68,0
323400,38.63,2,38.77,0
323449,38.63,2,38.67,0
323498,38.09,2,38.46,0
323547,38.31,2,38.44,0
323596,38.31,2,38.39,0
323646,37.33,2,38.13,0
